TimeStamp;RH;C;;;
19.10.2020 20:47;96;1,2;;;
19.10.2020 21:02;94;1,4;;;
19.10.2020 21:17;95;1,3;;;
19.10.2020 21:32;93;1,4;;;
19.10.2020 21:47;93;1,4;;;
19.10.2020 22:02;92;1,5;;;
19.10.2020 22:17;94;1,4;;;
19.10.2020 22:32;93;1,4;;;
19.10.2020 22:47;94;1,1;;;
19.10.2020 23:02;94;1,2;;;
19.10.2020 23:17;95;1,3;;;
19.10.2020 23:32;94;1,4;;;
19.10.2020 23:47;93;1,6;;;
20.10.2020 0:02;90;1,8;;;
20.10.2020 0:17;90;1,7;;;
20.10.2020 0:32;91;1,7;;;
20.10.2020 0:47;88;1,9;;;
20.10.2020 1:02;89;1,9;;;
20.10.2020 1:17;83;2;;;
20.10.2020 1:32;81;2;;;
20.10.2020 1:47;82;2;;;
20.10.2020 2:02;82;2;;;
20.10.2020 2:17;82;1,9;;;
20.10.2020 2:32;83;1,8;;;
20.10.2020 2:47;85;1,6;;;
20.10.2020 3:02;81;1,8;;;
20.10.2020 3:17;81;1,8;;;
20.10.2020 3:32;83;1,7;;;
20.10.2020 3:47;84;1,5;;;
20.10.2020 4:02;83;1,5;;;
20.10.2020 4:17;82;1,6;;;
20.10.2020 4:32;81;1,6;;;
20.10.2020 4:47;81;1,7;;;
20.10.2020 5:02;80;1,8;;;
20.10.2020 5:17;81;1,7;;;
20.10.2020 5:32;81;1,8;;;
20.10.2020 5:47;76;1,8;;;
20.10.2020 6:02;71;1,9;;;
20.10.2020 6:17;68;1,9;;;
20.10.2020 6:32;71;1,8;;;
20.10.2020 6:47;75;1,6;;;
20.10.2020 7:02;79;1,4;;;
20.10.2020 7:17;71;1,8;;;
20.10.2020 7:32;82;1,2;;;
20.10.2020 7:47;83;1,1;;;
20.10.2020 8:02;81;1,5;;;
20.10.2020 8:17;83;1,4;;;
20.10.2020 8:32;80;1,4;;;
20.10.2020 8:47;81;1,4;;;
20.10.2020 9:02;82;1,3;;;
20.10.2020 9:17;79;1,7;;;
20.10.2020 9:32;81;1,1;;;
20.10.2020 9:47;77;1,4;;;
20.10.2020 10:02;73;1,7;;;
20.10.2020 10:17;73;2;;;
20.10.2020 10:32;74;2;;;
20.10.2020 10:47;71;2;;;
20.10.2020 11:02;82;1,4;;;
20.10.2020 11:17;72;2;;;
20.10.2020 11:32;73;2,1;;;
20.10.2020 11:47;69;2,8;;;
20.10.2020 12:02;66;2,1;;;
20.10.2020 12:17;68;2,3;;;
20.10.2020 12:32;65;2,3;;;
20.10.2020 12:47;68;1,7;;;
20.10.2020 13:02;67;1,9;;;
20.10.2020 13:17;71;1,7;;;
20.10.2020 13:32;73;1,6;;;
20.10.2020 13:47;74;1,7;;;
20.10.2020 14:02;73;1,6;;;
20.10.2020 14:17;70;1,5;;;
20.10.2020 14:32;72;1,4;;;
20.10.2020 14:47;75;1,2;;;
20.10.2020 15:02;73;1,3;;;
20.10.2020 15:17;75;1,2;;;
20.10.2020 15:32;76;1,1;;;
20.10.2020 15:47;77;1;;;
20.10.2020 16:02;76;1,1;;;
20.10.2020 16:17;78;0,6;;;
20.10.2020 16:32;80;0,6;;;
20.10.2020 16:47;81;0,6;;;
20.10.2020 17:02;81;0,5;;;
20.10.2020 17:17;83;0,2;;;
20.10.2020 17:32;82;0,2;;;
20.10.2020 17:47;83;0;;;
20.10.2020 18:02;84;-0,1;;;
20.10.2020 18:17;82;-0,1;;;
20.10.2020 18:32;81;0;;;
20.10.2020 18:47;80;-0,1;;;
20.10.2020 19:02;80;-0,2;;;
20.10.2020 19:17;81;-0,4;;;
20.10.2020 19:32;80;-0,5;;;
20.10.2020 19:47;85;-1,1;;;
20.10.2020 20:02;87;-1,4;;;
20.10.2020 20:17;85;-1,5;;;
20.10.2020 20:32;85;-1,6;;;
20.10.2020 20:47;87;-1,6;;;
20.10.2020 21:02;89;-1,9;;;
20.10.2020 21:17;94;-2,7;;;
20.10.2020 21:32;97;-2,8;;;
20.10.2020 21:47;95;-3;;;
20.10.2020 22:02;96;-2,9;;;
20.10.2020 22:17;96;-3,3;;;
20.10.2020 22:32;97;-3,3;;;
20.10.2020 22:47;97;-3,8;;;
20.10.2020 23:02;97;-3,8;;;
20.10.2020 23:17;97;-3,8;;;
20.10.2020 23:32;96;-3,9;;;
20.10.2020 23:47;96;-3,6;;;
21.10.2020 0:02;96;-3,6;;;
21.10.2020 0:17;96;-3,5;;;
21.10.2020 0:32;96;-3,6;;;
21.10.2020 0:47;94;-3,5;;;
21.10.2020 1:02;94;-3,9;;;
21.10.2020 1:17;96;-3,7;;;
21.10.2020 1:32;93;-3,7;;;
21.10.2020 1:47;96;-3,7;;;
21.10.2020 2:02;96;-3,9;;;
21.10.2020 2:17;95;-3,7;;;
21.10.2020 2:32;95;-3,5;;;
21.10.2020 2:47;92;-2,2;;;
21.10.2020 3:02;92;-2,1;;;
21.10.2020 3:17;90;-1,8;;;
21.10.2020 3:32;91;-1,7;;;
21.10.2020 3:47;93;-1,9;;;
21.10.2020 4:02;94;-1,9;;;
21.10.2020 4:17;93;-1,7;;;
21.10.2020 4:32;94;-1,7;;;
21.10.2020 4:47;94;-1,6;;;
21.10.2020 5:02;94;-1,7;;;
21.10.2020 5:17;94;-1,6;;;
21.10.2020 5:32;94;-1,6;;;
21.10.2020 5:47;92;-1,4;;;
21.10.2020 6:02;92;-1,4;;;
21.10.2020 6:17;91;-1,2;;;
21.10.2020 6:32;91;-1,2;;;
21.10.2020 6:47;91;-1;;;
21.10.2020 7:02;91;-0,9;;;
21.10.2020 7:17;91;-0,7;;;
21.10.2020 7:32;92;-0,6;;;
21.10.2020 7:47;92;-0,4;;;
21.10.2020 8:02;92;-0,3;;;
21.10.2020 8:17;92;-0,2;;;
21.10.2020 8:32;92;-0,1;;;
21.10.2020 8:47;94;0,2;;;
21.10.2020 9:02;94;0,2;;;
21.10.2020 9:17;94;0,4;;;
21.10.2020 9:32;94;0,5;;;
21.10.2020 9:47;95;0,7;;;
21.10.2020 10:02;96;1;;;
21.10.2020 10:17;95;1,3;;;
21.10.2020 10:32;94;1,6;;;
21.10.2020 10:47;91;1,8;;;
21.10.2020 11:02;91;2;;;
21.10.2020 11:17;90;2,1;;;
21.10.2020 11:32;89;2,4;;;
21.10.2020 11:47;88;2,5;;;
21.10.2020 12:02;88;2,5;;;
21.10.2020 12:17;88;2,7;;;
21.10.2020 12:32;87;2,7;;;
21.10.2020 12:47;87;2,7;;;
21.10.2020 13:02;87;2,7;;;
21.10.2020 13:17;87;2,7;;;
21.10.2020 13:32;87;2,7;;;
21.10.2020 13:47;86;2,6;;;
21.10.2020 14:02;86;2,6;;;
21.10.2020 14:17;87;2,6;;;
21.10.2020 14:32;87;2,6;;;
21.10.2020 14:47;87;2,6;;;
21.10.2020 15:02;87;2,6;;;
21.10.2020 15:17;87;2,5;;;
21.10.2020 15:32;88;2,4;;;
21.10.2020 15:47;88;2,4;;;
21.10.2020 16:02;89;2,3;;;
21.10.2020 16:17;89;2,3;;;
21.10.2020 16:32;89;2,3;;;
21.10.2020 16:47;89;2,3;;;
21.10.2020 17:02;89;2,3;;;
21.10.2020 17:17;90;2,3;;;
21.10.2020 17:32;90;2,2;;;
21.10.2020 17:47;91;2,2;;;
21.10.2020 18:02;91;2,2;;;
21.10.2020 18:17;92;2,2;;;
21.10.2020 18:32;92;2,2;;;
21.10.2020 18:47;94;2,1;;;
21.10.2020 19:02;94;2,1;;;
21.10.2020 19:17;95;2,1;;;
21.10.2020 19:32;95;2,1;;;
21.10.2020 19:47;96;2,2;;;
21.10.2020 20:02;97;2,2;;;
21.10.2020 20:17;98;2,3;;;
21.10.2020 20:32;97;2,4;;;
21.10.2020 20:47;98;2,6;;;
21.10.2020 21:02;98;2,7;;;
21.10.2020 21:17;98;2,9;;;
21.10.2020 21:32;98;2,9;;;
21.10.2020 21:47;98;3;;;
21.10.2020 22:02;99;3,1;;;
21.10.2020 22:17;99;3,2;;;
21.10.2020 22:32;99;3,2;;;
21.10.2020 22:47;99;3,3;;;
21.10.2020 23:02;100;3,3;;;
21.10.2020 23:17;100;3,4;;;
21.10.2020 23:32;100;3,4;;;
21.10.2020 23:47;100;3,5;;;
22.10.2020 0:02;100;3,5;;;
22.10.2020 0:17;100;3,7;;;
22.10.2020 0:32;100;3,8;;;
22.10.2020 0:47;100;3,9;;;
22.10.2020 1:02;100;3,9;;;
22.10.2020 1:17;100;4;;;
22.10.2020 1:32;100;4,1;;;
22.10.2020 1:47;100;4,1;;;
22.10.2020 2:02;100;4,1;;;
22.10.2020 2:17;100;4,1;;;
22.10.2020 2:32;100;4,1;;;
22.10.2020 2:47;99;4,1;;;
22.10.2020 3:02;100;4,2;;;
22.10.2020 3:17;99;4,3;;;
22.10.2020 3:32;100;4,3;;;
22.10.2020 3:47;99;4,3;;;
22.10.2020 4:02;99;4,4;;;
22.10.2020 4:17;100;4,4;;;
22.10.2020 4:32;100;4,4;;;
22.10.2020 4:47;100;4,5;;;
22.10.2020 5:02;100;4,5;;;
22.10.2020 5:17;100;4,6;;;
22.10.2020 5:32;100;4,7;;;
22.10.2020 5:47;99;4,8;;;
22.10.2020 6:02;99;4,7;;;
22.10.2020 6:17;99;4,8;;;
22.10.2020 6:32;99;4,8;;;
22.10.2020 6:47;100;4,9;;;
22.10.2020 7:02;99;4,9;;;
22.10.2020 7:17;99;5;;;
22.10.2020 7:32;100;5;;;
22.10.2020 7:47;100;5;;;
22.10.2020 8:02;100;5,1;;;
22.10.2020 8:17;100;5,2;;;
22.10.2020 8:32;99;5,3;;;
22.10.2020 8:47;99;5,5;;;
22.10.2020 9:02;99;5,5;;;
22.10.2020 9:17;98;5,6;;;
22.10.2020 9:32;98;5,6;;;
22.10.2020 9:47;99;5,7;;;
22.10.2020 10:02;98;5,7;;;
22.10.2020 10:17;98;5,8;;;
22.10.2020 10:32;98;5,8;;;
22.10.2020 10:47;98;5,9;;;
22.10.2020 11:02;98;6;;;
22.10.2020 11:17;98;6;;;
22.10.2020 11:32;98;6;;;
22.10.2020 11:47;98;6,1;;;
22.10.2020 12:02;98;6,1;;;
22.10.2020 12:17;98;6,1;;;
22.10.2020 12:32;98;6,1;;;
22.10.2020 12:47;98;6,1;;;
22.10.2020 13:02;98;6;;;
22.10.2020 13:17;99;6;;;
22.10.2020 13:32;99;6;;;
22.10.2020 13:47;99;5,9;;;
22.10.2020 14:02;99;5,9;;;
22.10.2020 14:17;99;6;;;
22.10.2020 14:32;98;6;;;
22.10.2020 14:47;98;6;;;
22.10.2020 15:02;99;6;;;
22.10.2020 15:17;98;6;;;
22.10.2020 15:32;98;6,1;;;
22.10.2020 15:47;98;6,1;;;
22.10.2020 16:02;98;6,1;;;
22.10.2020 16:17;98;6,1;;;
22.10.2020 16:32;98;6,1;;;
22.10.2020 16:47;99;6,1;;;
22.10.2020 17:02;99;6;;;
22.10.2020 17:17;100;6;;;
22.10.2020 17:32;100;6;;;
22.10.2020 17:47;100;6;;;
22.10.2020 18:02;100;6;;;
22.10.2020 18:17;100;6,1;;;
22.10.2020 18:32;100;6,1;;;
22.10.2020 18:47;99;6,1;;;
22.10.2020 19:02;100;6,1;;;
22.10.2020 19:17;99;6,1;;;
22.10.2020 19:32;99;6,2;;;
22.10.2020 19:47;99;6,1;;;
22.10.2020 20:02;99;6,1;;;
22.10.2020 20:17;99;6,2;;;
22.10.2020 20:32;98;6,3;;;
22.10.2020 20:47;98;6,4;;;
22.10.2020 21:02;99;6,4;;;
22.10.2020 21:17;99;6,4;;;
22.10.2020 21:32;99;6,5;;;
22.10.2020 21:47;98;6,5;;;
22.10.2020 22:02;99;6,4;;;
22.10.2020 22:17;99;6,4;;;
22.10.2020 22:32;100;6,4;;;
22.10.2020 22:47;100;6,4;;;
22.10.2020 23:02;100;6,4;;;
22.10.2020 23:17;99;6,4;;;
22.10.2020 23:32;99;6,4;;;
22.10.2020 23:47;99;6,5;;;
23.10.2020 0:02;99;6,5;;;
23.10.2020 0:17;100;6,4;;;
23.10.2020 0:32;100;6,5;;;
23.10.2020 0:47;100;6,6;;;
23.10.2020 1:02;100;6,7;;;
23.10.2020 1:17;100;6,8;;;
23.10.2020 1:32;99;6,9;;;
23.10.2020 1:47;99;7,1;;;
23.10.2020 2:02;99;7,1;;;
23.10.2020 2:17;99;7,1;;;
23.10.2020 2:32;99;7,1;;;
23.10.2020 2:47;100;7,2;;;
23.10.2020 3:02;100;7,2;;;
23.10.2020 3:17;100;7,3;;;
23.10.2020 3:32;100;7,3;;;
23.10.2020 3:47;100;7,4;;;
23.10.2020 4:02;100;7,4;;;
23.10.2020 4:17;100;7,5;;;
23.10.2020 4:32;100;7,5;;;
23.10.2020 4:47;100;7,5;;;
23.10.2020 5:02;100;7,5;;;
23.10.2020 5:17;100;7,5;;;
23.10.2020 5:32;100;7,5;;;
23.10.2020 5:47;100;7,6;;;
23.10.2020 6:02;100;7,6;;;
23.10.2020 6:17;100;7,6;;;
23.10.2020 6:32;100;7,6;;;
23.10.2020 6:47;100;7,7;;;
23.10.2020 7:02;100;7,7;;;
23.10.2020 7:17;100;7,8;;;
23.10.2020 7:32;100;7,9;;;
23.10.2020 7:47;99;8,1;;;
23.10.2020 8:02;100;8,2;;;
23.10.2020 8:17;100;8,5;;;
23.10.2020 8:32;99;8,7;;;
23.10.2020 8:47;98;9,4;;;
23.10.2020 9:02;98;9,7;;;
23.10.2020 9:17;95;10,2;;;
23.10.2020 9:32;96;10;;;
23.10.2020 9:47;94;10,1;;;
23.10.2020 10:02;95;10;;;
23.10.2020 10:17;94;10;;;
23.10.2020 10:32;94;9,9;;;
23.10.2020 10:47;95;9,9;;;
23.10.2020 11:02;95;10,1;;;
23.10.2020 11:17;94;10;;;
23.10.2020 11:32;91;10,1;;;
23.10.2020 11:47;91;10,1;;;
23.10.2020 12:02;92;9,9;;;
23.10.2020 12:17;94;9,5;;;
23.10.2020 12:32;97;9,3;;;
23.10.2020 12:47;95;8,3;;;
23.10.2020 13:02;95;7,3;;;
23.10.2020 13:17;94;6,6;;;
23.10.2020 13:32;95;6,4;;;
23.10.2020 13:47;94;5,8;;;
23.10.2020 14:02;93;5,4;;;
23.10.2020 14:17;92;4,7;;;
23.10.2020 14:32;94;4,5;;;
23.10.2020 14:47;93;4,3;;;
23.10.2020 15:02;92;4,1;;;
23.10.2020 15:17;90;3,9;;;
23.10.2020 15:32;86;3,7;;;
23.10.2020 15:47;83;3,4;;;
23.10.2020 16:02;84;3,3;;;
23.10.2020 16:17;87;3,2;;;
23.10.2020 16:32;87;3,3;;;
23.10.2020 16:47;85;3,2;;;
23.10.2020 17:02;87;3,1;;;
23.10.2020 17:17;87;2,8;;;
23.10.2020 17:32;84;2,9;;;
23.10.2020 17:47;81;2,7;;;
23.10.2020 18:02;81;2,3;;;
23.10.2020 18:17;81;1,9;;;
23.10.2020 18:32;83;1,7;;;
23.10.2020 18:47;82;1,4;;;
23.10.2020 19:02;80;1,6;;;
23.10.2020 19:17;82;1,6;;;
23.10.2020 19:32;84;1,5;;;
23.10.2020 19:47;82;1,2;;;
23.10.2020 20:02;82;1,1;;;
23.10.2020 20:17;80;0,9;;;
23.10.2020 20:32;83;0,7;;;
23.10.2020 20:47;82;0,6;;;
23.10.2020 21:02;83;0,6;;;
23.10.2020 21:17;86;0,4;;;
23.10.2020 21:32;83;0,3;;;
23.10.2020 21:47;82;0,2;;;
23.10.2020 22:02;83;0,2;;;
23.10.2020 22:17;86;-0,2;;;
23.10.2020 22:32;87;-0,3;;;
23.10.2020 22:47;90;-0,7;;;
23.10.2020 23:02;89;-0,9;;;
23.10.2020 23:17;90;-1;;;
23.10.2020 23:32;90;-1,1;;;
23.10.2020 23:47;93;-1,2;;;
24.10.2020 0:02;92;-1,2;;;
24.10.2020 0:17;93;-1,1;;;
24.10.2020 0:32;94;-1,1;;;
24.10.2020 0:47;96;-1,5;;;
24.10.2020 1:02;96;-1,5;;;
24.10.2020 1:17;97;-1,8;;;
24.10.2020 1:32;97;-1,9;;;
24.10.2020 1:47;97;-2;;;
24.10.2020 2:02;97;-1,9;;;
24.10.2020 2:17;97;-2;;;
24.10.2020 2:32;97;-2,1;;;
24.10.2020 2:47;97;-1,9;;;
24.10.2020 3:02;97;-1,9;;;
24.10.2020 3:17;98;-1,8;;;
24.10.2020 3:32;98;-1,6;;;
24.10.2020 3:47;97;-1,8;;;
24.10.2020 4:02;99;-2,3;;;
24.10.2020 4:17;99;-2,4;;;
24.10.2020 4:32;99;-2,2;;;
24.10.2020 4:47;99;-2,1;;;
24.10.2020 5:02;100;-2,1;;;
24.10.2020 5:17;100;-1,9;;;
24.10.2020 5:32;100;-1,8;;;
24.10.2020 5:47;100;-1,5;;;
24.10.2020 6:02;100;-1,5;;;
24.10.2020 6:17;100;-1,5;;;
24.10.2020 6:32;100;-1,4;;;
24.10.2020 6:47;100;-1,3;;;
24.10.2020 7:02;100;-1,3;;;
24.10.2020 7:17;100;-1,2;;;
24.10.2020 7:32;99;-1,1;;;
24.10.2020 7:47;99;-0,8;;;
24.10.2020 8:02;99;-0,6;;;
24.10.2020 8:17;99;-0,4;;;
24.10.2020 8:32;99;-0,2;;;
24.10.2020 8:47;100;0;;;
24.10.2020 9:02;98;0,1;;;
24.10.2020 9:17;97;0,8;;;
24.10.2020 9:32;94;0,9;;;
24.10.2020 9:47;92;1,2;;;
24.10.2020 10:02;90;1,4;;;
24.10.2020 10:17;87;1,6;;;
24.10.2020 10:32;88;1,7;;;
24.10.2020 10:47;85;2,1;;;
24.10.2020 11:02;85;2,3;;;
24.10.2020 11:17;83;2,5;;;
24.10.2020 11:32;83;2,6;;;
24.10.2020 11:47;80;2,8;;;
24.10.2020 12:02;80;2,8;;;
24.10.2020 12:17;80;3;;;
24.10.2020 12:32;80;2,9;;;
24.10.2020 12:47;80;2,9;;;
24.10.2020 13:02;81;2,9;;;
24.10.2020 13:17;81;2,9;;;
24.10.2020 13:32;80;2,8;;;
24.10.2020 13:47;80;2,4;;;
24.10.2020 14:02;80;2,4;;;
24.10.2020 14:17;76;2,5;;;
24.10.2020 14:32;80;2,1;;;
24.10.2020 14:47;86;1,2;;;
24.10.2020 15:02;88;0,2;;;
24.10.2020 15:17;96;-0,8;;;
24.10.2020 15:32;92;-0,3;;;
24.10.2020 15:47;92;-0,4;;;
24.10.2020 16:02;93;-0,6;;;
24.10.2020 16:17;90;-0,6;;;
24.10.2020 16:32;93;-1;;;
24.10.2020 16:47;96;-1,1;;;
24.10.2020 17:02;96;-1,6;;;
24.10.2020 17:17;95;-1,4;;;
24.10.2020 17:32;95;-1,2;;;
24.10.2020 17:47;96;-1,3;;;
24.10.2020 18:02;96;-1,2;;;
24.10.2020 18:17;96;-1,6;;;
24.10.2020 18:32;95;-1,4;;;
24.10.2020 18:47;94;-1,2;;;
24.10.2020 19:02;94;-1,5;;;
24.10.2020 19:17;94;-0,9;;;
24.10.2020 19:32;91;-0,6;;;
24.10.2020 19:47;91;-0,9;;;
24.10.2020 20:02;85;0,4;;;
24.10.2020 20:17;88;-0,5;;;
24.10.2020 20:32;77;1,8;;;
24.10.2020 20:47;74;2,2;;;
24.10.2020 21:02;85;0,7;;;
24.10.2020 21:17;83;0,9;;;
24.10.2020 21:32;87;0,2;;;
24.10.2020 21:47;93;-0,7;;;
24.10.2020 22:02;94;-1,3;;;
24.10.2020 22:17;93;-0,8;;;
24.10.2020 22:32;94;-1,6;;;
24.10.2020 22:47;94;-1,1;;;
24.10.2020 23:02;93;-0,5;;;
24.10.2020 23:17;96;-1,7;;;
24.10.2020 23:32;96;-1,8;;;
24.10.2020 23:47;96;-1,4;;;
25.10.2020 0:02;96;-1,4;;;
25.10.2020 0:17;97;-2,5;;;
25.10.2020 0:32;97;-2,1;;;
25.10.2020 0:47;96;-2,4;;;
25.10.2020 1:02;98;-1,4;;;
25.10.2020 1:17;95;-1,3;;;
25.10.2020 1:32;97;-0,7;;;
25.10.2020 1:47;96;-0,6;;;
25.10.2020 2:02;97;-0,6;;;
25.10.2020 2:17;97;-0,7;;;
25.10.2020 2:32;98;-0,8;;;
25.10.2020 2:47;98;-1,1;;;
25.10.2020 3:02;98;-1;;;
25.10.2020 3:17;96;-1,6;;;
25.10.2020 3:32;99;-1,7;;;
25.10.2020 3:47;98;-2,2;;;
25.10.2020 4:02;99;-2,5;;;
25.10.2020 4:17;99;-2,6;;;
25.10.2020 4:32;100;-2,2;;;
25.10.2020 4:47;97;-3,2;;;
25.10.2020 5:02;100;-3,4;;;
25.10.2020 5:17;99;-3,2;;;
25.10.2020 5:32;100;-2,4;;;
25.10.2020 5:47;100;-1,5;;;
25.10.2020 6:02;100;-0,5;;;
25.10.2020 6:17;93;-2;;;
25.10.2020 6:32;98;-1,9;;;
25.10.2020 6:47;94;-0,1;;;
25.10.2020 7:02;95;-0,1;;;
25.10.2020 7:17;100;-0,4;;;
25.10.2020 7:32;99;0,5;;;
25.10.2020 7:47;95;2,1;;;
25.10.2020 8:02;88;3,2;;;
25.10.2020 8:17;86;4;;;
25.10.2020 8:32;90;3,8;;;
25.10.2020 8:47;84;4,3;;;
25.10.2020 9:02;79;4,8;;;
25.10.2020 9:17;83;4,2;;;
25.10.2020 9:32;81;4,5;;;
25.10.2020 9:47;78;4,9;;;
25.10.2020 10:02;77;5,1;;;
25.10.2020 10:17;72;5,1;;;
25.10.2020 10:32;73;4,9;;;
25.10.2020 10:47;64;5,2;;;
25.10.2020 11:02;67;5;;;
25.10.2020 11:17;62;5,5;;;
25.10.2020 11:32;66;5,2;;;
25.10.2020 11:47;68;4,6;;;
25.10.2020 12:02;68;5,2;;;
25.10.2020 12:17;70;5,2;;;
25.10.2020 12:32;69;5;;;
25.10.2020 12:47;70;4,9;;;
25.10.2020 13:02;71;4,5;;;
25.10.2020 13:17;74;4,3;;;
25.10.2020 13:32;74;4,3;;;
25.10.2020 13:47;75;4,2;;;
25.10.2020 14:02;76;4,1;;;
25.10.2020 14:17;79;3,8;;;
25.10.2020 14:32;78;3,8;;;
25.10.2020 14:47;81;3,3;;;
25.10.2020 15:02;83;2,9;;;
25.10.2020 15:17;83;3,2;;;
25.10.2020 15:32;81;3,4;;;
25.10.2020 15:47;84;3,3;;;
25.10.2020 16:02;82;3,5;;;
25.10.2020 16:17;84;3,4;;;
25.10.2020 16:32;83;3,4;;;
25.10.2020 16:47;84;3,5;;;
25.10.2020 17:02;85;3,4;;;
25.10.2020 17:17;84;3,6;;;
25.10.2020 17:32;85;3,5;;;
25.10.2020 17:47;84;3,7;;;
25.10.2020 18:02;85;3,8;;;
25.10.2020 18:17;84;3,7;;;
25.10.2020 18:32;84;3,7;;;
25.10.2020 18:47;84;3,9;;;
25.10.2020 19:02;83;4;;;
25.10.2020 19:17;83;4,1;;;
25.10.2020 19:32;84;4,2;;;
25.10.2020 19:47;84;4,3;;;
25.10.2020 20:02;85;4,3;;;
25.10.2020 20:17;87;3,9;;;
25.10.2020 20:32;88;3,9;;;
25.10.2020 20:47;88;4,3;;;
25.10.2020 21:02;89;4,4;;;
25.10.2020 21:17;90;4,7;;;
25.10.2020 21:32;91;4,8;;;
25.10.2020 21:47;91;5,2;;;
25.10.2020 22:02;91;5,2;;;
25.10.2020 22:17;92;5,2;;;
25.10.2020 22:32;92;5,3;;;
25.10.2020 22:47;93;5,4;;;
25.10.2020 23:02;93;5,5;;;
25.10.2020 23:17;94;5,4;;;
25.10.2020 23:32;95;5,4;;;
25.10.2020 23:47;96;5,5;;;
