TimeStamp;RH;C
2020-10-08 01:02;61,55;18,02
2020-10-08 01:17;61,55;18,02
2020-10-08 01:32;61,55;18,02
2020-10-08 01:47;61,55;18,02
2020-10-08 02:02;61,55;18,02
2020-10-08 02:17;61,55;17,42
2020-10-08 02:32;61,55;17,42
2020-10-08 02:47;61,55;17,42
2020-10-08 03:02;61,55;17,42
2020-10-08 03:17;61,55;17,42
2020-10-08 03:32;61,55;17,42
2020-10-08 03:47;61,55;17,42
2020-10-08 04:02;61,55;18,02
2020-10-08 04:17;61,55;18,02
2020-10-08 04:32;61,55;18,02
2020-10-08 04:47;61,55;18,02
2020-10-08 05:02;61,55;17,42
2020-10-08 05:17;61,55;17,72
2020-10-08 05:32;61,55;17,42
2020-10-08 05:47;61,55;17,42
2020-10-08 06:02;61,55;17,42
2020-10-08 06:17;61,55;17,42
2020-10-08 06:32;62,06;17,42
2020-10-08 06:47;62,06;17,42
2020-10-08 07:02;62,06;17,42
2020-10-08 07:17;62,06;17,42
2020-10-08 07:32;62,06;17,42
2020-10-08 07:47;63,59;17,42
2020-10-08 08:02;63,08;17,42
2020-10-08 08:17;63,08;17,72
2020-10-08 08:32;63,08;17,72
2020-10-08 08:47;63,08;17,72
2020-10-08 09:02;63,08;17,72
2020-10-08 09:17;63,08;17,42
2020-10-08 09:32;63,08;17,42
2020-10-08 09:47;62,57;17,42
2020-10-08 10:02;62,57;17,42
2020-10-08 10:17;62,57;17,42
2020-10-08 10:32;62,57;17,42
2020-10-08 10:47;62,57;17,42
2020-10-08 11:02;62,57;17,42
2020-10-08 11:17;62,57;17,42
2020-10-08 11:32;62,57;17,42
2020-10-08 11:47;62,57;17,42
2020-10-08 12:02;62,57;17,42
2020-10-08 12:17;62,57;17,42
2020-10-08 12:32;62,57;17,42
2020-10-08 12:47;62,57;17,42
2020-10-08 13:02;62,57;17,42
2020-10-08 13:17;62,57;17,42
2020-10-08 13:32;62,57;17,42
2020-10-08 13:47;62,57;17,42
2020-10-08 14:02;62,57;17,42
2020-10-08 14:17;62,57;17,42
2020-10-08 14:32;62,57;17,42
2020-10-08 14:47;62,57;17,42
2020-10-08 15:02;62,57;17,42
2020-10-08 15:17;62,57;17,42
2020-10-08 15:32;63,08;17,42
2020-10-08 15:47;63,08;17,72
2020-10-08 16:02;63,08;17,72
2020-10-08 16:17;63,08;17,72
2020-10-08 16:32;63,08;17,72
2020-10-08 16:47;62,57;17,72
2020-10-08 17:02;63,08;17,72
2020-10-08 17:17;63,08;17,72
2020-10-08 17:32;65,63;17,72
2020-10-08 17:47;63,59;18,02
2020-10-08 18:02;63,08;17,72
2020-10-08 18:17;63,08;18,02
2020-10-08 18:32;63,08;18,02
2020-10-08 18:47;63,08;17,72
2020-10-08 19:02;63,08;17,72
2020-10-08 19:17;63,08;18,02
2020-10-08 19:32;63,08;18,02
2020-10-08 19:47;63,08;18,02
2020-10-08 20:02;63,08;18,02
2020-10-08 20:17;63,08;18,02
2020-10-08 20:32;63,08;17,72
2020-10-08 20:47;63,08;17,72
2020-10-08 21:02;63,08;17,72
2020-10-08 21:17;63,08;17,72
2020-10-08 21:32;63,08;17,72
2020-10-08 21:47;63,08;17,72
2020-10-08 22:02;62,57;17,72
2020-10-08 22:17;63,08;17,72
2020-10-08 22:32;63,08;17,72
2020-10-08 22:47;63,08;17,42
2020-10-08 23:02;63,08;17,42
2020-10-08 23:17;63,08;17,42
2020-10-08 23:32;63,08;17,42
2020-10-08 23:47;63,08;17,42
2020-10-09 00:02;63,08;17,42
2020-10-09 00:17;63,08;17,42
2020-10-09 00:32;63,08;17,42
2020-10-09 00:47;63,08;17,42
2020-10-09 01:02;63,08;17,72
2020-10-09 01:17;63,08;17,72
2020-10-09 01:32;63,08;17,72
2020-10-09 01:47;63,08;17,72
2020-10-09 02:02;63,08;17,72
2020-10-09 02:17;63,08;17,72
2020-10-09 02:32;63,08;17,72
2020-10-09 02:47;63,08;17,72
2020-10-09 03:02;63,08;17,72
2020-10-09 03:17;63,08;17,72
2020-10-09 03:32;63,08;17,72
2020-10-09 03:47;63,08;17,72
2020-10-09 04:02;63,08;17,72
2020-10-09 04:17;63,08;17,72
2020-10-09 04:32;63,08;17,72
2020-10-09 04:47;63,08;17,42
2020-10-09 05:02;63,08;17,42
2020-10-09 05:17;63,08;17,42
2020-10-09 05:32;63,08;17,42
2020-10-09 05:47;63,08;17,42
2020-10-09 06:02;63,08;17,42
2020-10-09 06:17;62,57;17,42
2020-10-09 06:32;62,57;17,42
2020-10-09 06:47;62,57;17,42
2020-10-09 07:02;62,57;17,42
2020-10-09 07:17;62,57;17,42
2020-10-09 07:32;62,57;17,42
2020-10-09 07:47;62,57;17,42
2020-10-09 08:02;62,57;17,42
2020-10-09 08:17;62,57;17,42
2020-10-09 08:32;62,57;17,42
2020-10-09 08:47;62,57;17,42
2020-10-09 09:02;62,57;17,42
2020-10-09 09:17;62,57;17,42
2020-10-09 09:32;62,57;17,42
2020-10-09 09:47;62,57;17,42
2020-10-09 10:02;62,57;17,42
2020-10-09 10:17;62,57;17,42
2020-10-09 10:32;62,57;17,42
2020-10-09 10:47;63,08;17,42
2020-10-09 11:02;63,08;17,42
2020-10-09 11:17;63,08;17,42
2020-10-09 11:32;63,08;17,72
2020-10-09 11:47;63,08;17,72
2020-10-09 12:02;63,08;17,72
2020-10-09 12:17;63,08;17,42
2020-10-09 12:32;63,08;17,72
2020-10-09 12:47;63,08;18,02
2020-10-09 13:02;62,57;18,02
2020-10-09 13:17;62,57;18,02
2020-10-09 13:32;62,57;18,02
2020-10-09 13:47;62,57;18,02
2020-10-09 14:02;62,57;17,42
2020-10-09 14:17;62,57;18,02
2020-10-09 14:32;62,57;18,02
2020-10-09 14:47;62,57;18,02
2020-10-09 15:02;62,57;18,02
2020-10-09 15:17;62,57;18,02
2020-10-09 15:32;62,57;18,32
2020-10-09 15:47;62,57;18,02
2020-10-09 16:02;62,57;18,02
2020-10-09 16:17;62,57;17,72
2020-10-09 16:32;62,06;17,72
2020-10-09 16:47;62,06;17,72
2020-10-09 17:02;62,06;17,72
2020-10-09 17:17;62,06;17,72
2020-10-09 17:32;62,06;17,72
2020-10-09 17:47;62,06;17,72
2020-10-09 18:02;62,06;17,72
2020-10-09 18:17;62,06;17,72
2020-10-09 18:32;62,06;17,72
2020-10-09 18:47;62,06;17,72
2020-10-09 19:02;62,06;17,72
2020-10-09 19:17;62,06;17,72
2020-10-09 19:32;62,06;17,72
2020-10-09 19:47;62,06;17,72
2020-10-09 20:02;62,06;17,72
2020-10-09 20:17;62,06;17,72
2020-10-09 20:32;62,06;17,72
2020-10-09 20:47;62,57;17,72
2020-10-09 21:02;62,57;17,72
2020-10-09 21:17;62,57;18,02
2020-10-09 21:32;62,57;18,02
2020-10-09 21:47;62,57;17,42
2020-10-09 22:02;62,57;18,02
2020-10-09 22:17;62,57;17,42
2020-10-09 22:32;62,57;17,42
2020-10-09 22:47;62,57;18,02
2020-10-09 23:02;62,57;18,02
2020-10-09 23:17;62,57;17,42
2020-10-09 23:32;62,57;18,02
2020-10-09 23:47;62,57;18,02
2020-10-10 00:02;62,57;18,02
2020-10-10 00:17;62,57;18,02
2020-10-10 00:32;62,57;17,72
2020-10-10 00:47;62,57;17,72
2020-10-10 01:02;62,06;17,72
2020-10-10 01:17;62,06;17,72
2020-10-10 01:32;62,06;17,72
2020-10-10 01:47;62,06;17,42
2020-10-10 02:02;62,06;17,42
2020-10-10 02:17;62,06;17,42
2020-10-10 02:32;61,55;17,42
2020-10-10 02:47;61,55;17,42
2020-10-10 03:02;61,55;17,72
2020-10-10 03:17;61,04;17,72
2020-10-10 03:32;61,04;17,72
2020-10-10 03:47;61,04;17,72
2020-10-10 04:02;61,04;17,72
2020-10-10 04:17;61,04;17,42
2020-10-10 04:32;61,04;17,13
2020-10-10 04:47;61,04;17,13
2020-10-10 05:02;61,04;17,13
2020-10-10 05:17;61,04;17,13
2020-10-10 05:32;61,04;17,13
2020-10-10 05:47;61,04;17,72
2020-10-10 06:02;61,04;17,72
2020-10-10 06:17;61,04;17,72
2020-10-10 06:32;61,04;17,72
2020-10-10 06:47;61,04;17,72
2020-10-10 07:02;61,04;17,72
2020-10-10 07:17;61,04;17,72
2020-10-10 07:32;61,04;17,72
2020-10-10 07:47;61,04;17,72
2020-10-10 08:02;61,04;17,72
2020-10-10 08:17;61,04;17,72
2020-10-10 08:32;60,53;17,42
2020-10-10 08:47;60,53;17,42
2020-10-10 09:02;60,53;17,42
2020-10-10 09:17;60,53;17,42
2020-10-10 09:32;60,53;17,42
2020-10-10 09:47;60,53;17,42
2020-10-10 10:02;61,04;17,42
2020-10-10 10:17;61,04;17,42
2020-10-10 10:32;61,04;17,42
2020-10-10 10:47;61,04;17,42
2020-10-10 11:02;61,04;17,42
2020-10-10 11:17;61,04;17,42
2020-10-10 11:32;61,04;17,42
2020-10-10 11:47;61,04;17,72
2020-10-10 12:02;61,04;17,72
2020-10-10 12:17;61,04;17,72
2020-10-10 12:32;61,04;17,72
2020-10-10 12:47;60,53;17,72
2020-10-10 13:02;60,53;17,72
2020-10-10 13:17;60,53;17,72
2020-10-10 13:32;60,53;17,72
2020-10-10 13:47;60,53;17,72
2020-10-10 14:02;60,53;17,72
2020-10-10 14:17;60,53;17,72
2020-10-10 14:32;60,53;17,72
2020-10-10 14:47;60,53;17,72
2020-10-10 15:02;61,04;17,42
2020-10-10 15:17;61,04;17,42
2020-10-10 15:32;61,04;17,42
2020-10-10 15:47;61,04;17,42
2020-10-10 16:02;60,53;17,42
2020-10-10 16:17;60,53;17,42
2020-10-10 16:32;60,53;17,42
2020-10-10 16:47;60,53;17,42
2020-10-10 17:02;60,53;17,42
2020-10-10 17:17;61,04;17,42
2020-10-10 17:32;61,04;17,42
2020-10-10 17:47;61,04;17,42
2020-10-10 18:02;61,04;17,42
2020-10-10 18:17;61,04;17,42
2020-10-10 18:32;61,04;17,72
2020-10-10 18:47;61,04;17,72
2020-10-10 19:02;60,53;17,72
2020-10-10 19:17;60,53;17,72
2020-10-10 19:32;60,53;17,72
2020-10-10 19:47;60,53;17,72
2020-10-10 20:02;60,53;17,72
2020-10-10 20:17;60,53;17,72
2020-10-10 20:32;60,53;17,72
2020-10-10 20:47;60,53;17,13
2020-10-10 21:02;60,53;17,13
2020-10-10 21:17;60,53;17,13
2020-10-10 21:32;60,53;17,42
2020-10-10 21:47;60,53;17,42
2020-10-10 22:02;60,53;17,42
2020-10-10 22:17;60,53;17,42
2020-10-10 22:32;60,53;17,42
2020-10-10 22:47;60,03;17,13
2020-10-10 23:02;60,03;17,13
2020-10-10 23:17;60,03;17,13
2020-10-10 23:32;60,53;17,42
2020-10-10 23:47;60,53;17,42
2020-10-11 00:02;60,53;17,42
2020-10-11 00:17;60,53;17,42
2020-10-11 00:32;60,53;17,42
2020-10-11 00:47;60,53;17,13
2020-10-11 01:02;60,03;17,13
2020-10-11 01:17;60,03;17,13
2020-10-11 01:32;60,03;17,13
2020-10-11 01:47;60,03;17,13
2020-10-11 02:02;60,03;17,42
2020-10-11 02:17;60,03;17,42
2020-10-11 02:32;60,03;17,42
2020-10-11 02:47;60,03;17,42
2020-10-11 03:02;60,03;17,42
2020-10-11 03:17;60,03;17,42
2020-10-11 03:32;60,03;17,42
2020-10-11 03:47;60,03;17,42
2020-10-11 04:02;60,03;17,13
2020-10-11 04:17;60,03;17,13
2020-10-11 04:32;60,03;17,13
2020-10-11 04:47;60,03;17,13
2020-10-11 05:02;60,03;17,13
2020-10-11 05:17;60,03;17,13
2020-10-11 05:32;60,03;17,13
2020-10-11 05:47;60,03;16,83
2020-10-11 06:02;60,03;16,83
2020-10-11 06:17;60,03;16,83
2020-10-11 06:32;60,03;16,83
2020-10-11 06:47;60,03;16,83
2020-10-11 07:02;60,03;16,83
2020-10-11 07:17;60,03;17,13
2020-10-11 07:32;60,03;17,13
2020-10-11 07:47;60,03;17,13
2020-10-11 08:02;60,03;17,13
2020-10-11 08:17;60,03;17,13
2020-10-11 08:32;60,03;17,13
2020-10-11 08:47;60,03;17,13
2020-10-11 09:02;60,03;17,13
2020-10-11 09:17;60,03;17,13
2020-10-11 09:32;60,03;17,13
2020-10-11 09:47;59,53;16,54
2020-10-11 10:02;61,04;15,66
2020-10-11 10:17;63,08;15,09
2020-10-11 10:32;65,12;14,52
2020-10-11 10:47;66,14;14,24
2020-10-11 11:02;68,18;14,24
2020-10-11 11:17;67,67;13,95
2020-10-11 11:32;66,65;14,24
2020-10-11 11:47;66,14;14,52
2020-10-11 12:02;66,14;14,8
2020-10-11 12:17;65,63;15,09
2020-10-11 12:32;65,63;15,38
2020-10-11 12:47;65,12;15,09
2020-10-11 13:02;64,61;15,38
2020-10-11 13:17;64,61;15,38
2020-10-11 13:32;64,1;15,66
2020-10-11 13:47;64,1;15,66
2020-10-11 14:02;63,59;15,95
2020-10-11 14:17;63,59;15,66
2020-10-11 14:32;63,08;15,66
2020-10-11 14:47;63,08;15,66
2020-10-11 15:02;63,08;15,95
2020-10-11 15:17;63,59;15,95
2020-10-11 15:32;63,08;16,24
2020-10-11 15:47;63,08;15,95
2020-10-11 16:02;63,08;15,95
2020-10-11 16:17;63,08;15,95
2020-10-11 16:32;63,08;15,95
2020-10-11 16:47;63,08;15,66
2020-10-11 17:02;63,08;15,95
2020-10-11 17:17;63,08;16,24
2020-10-11 17:32;63,08;16,24
2020-10-11 17:47;62,57;16,24
2020-10-11 18:02;62,57;16,24
2020-10-11 18:17;62,57;16,24
2020-10-11 18:32;62,57;16,54
2020-10-11 18:47;62,57;16,54
2020-10-11 19:02;62,57;16,54
2020-10-11 19:17;62,57;16,54
2020-10-11 19:32;62,57;16,54
2020-10-11 19:47;62,57;16,54
2020-10-11 20:02;62,57;16,54
2020-10-11 20:17;62,57;16,54
2020-10-11 20:32;62,57;16,54
2020-10-11 20:47;62,06;16,54
2020-10-11 21:02;62,06;16,54
2020-10-11 21:17;62,06;16,24
2020-10-11 21:32;62,06;16,24
2020-10-11 21:47;62,06;16,24
2020-10-11 22:02;62,06;16,24
2020-10-11 22:17;62,06;16,24
2020-10-11 22:32;62,06;16,83
2020-10-11 22:47;62,06;16,83
2020-10-11 23:02;61,55;16,83
2020-10-11 23:17;61,55;16,54
2020-10-11 23:32;61,55;16,83
2020-10-11 23:47;61,55;16,83
2020-10-12 00:02;61,55;16,83
2020-10-12 00:17;61,04;16,54
2020-10-12 00:32;61,04;16,54
2020-10-12 00:47;61,04;16,54
2020-10-12 01:02;61,04;16,54
2020-10-12 01:17;61,04;16,54
2020-10-12 01:32;61,04;17,13
2020-10-12 01:47;61,55;16,83
2020-10-12 02:02;61,55;16,83
2020-10-12 02:17;61,55;16,83
2020-10-12 02:32;61,55;16,83
2020-10-12 02:47;61,55;17,13
2020-10-12 03:02;61,55;17,13
2020-10-12 03:17;61,55;17,13
2020-10-12 03:32;61,04;17,13
2020-10-12 03:47;61,04;17,13
2020-10-12 04:02;61,04;16,83
2020-10-12 04:17;61,04;16,83
2020-10-12 04:32;61,04;16,83
2020-10-12 04:47;61,04;16,83
2020-10-12 05:02;61,04;16,83
2020-10-12 05:17;61,04;16,54
2020-10-12 05:32;61,04;16,54
2020-10-12 05:47;61,04;16,54
2020-10-12 06:02;60,53;16,83
2020-10-12 06:17;60,53;16,83
2020-10-12 06:32;60,53;16,83
2020-10-12 06:47;60,53;16,83
2020-10-12 07:02;60,53;16,83
2020-10-12 07:17;60,53;16,83
2020-10-12 07:32;60,53;16,83
2020-10-12 07:47;60,53;16,83
2020-10-12 08:02;60,53;16,83
2020-10-12 08:17;60,53;16,83
2020-10-12 08:32;61,04;16,54
2020-10-12 08:47;61,04;16,54
2020-10-12 09:02;61,04;16,54
2020-10-12 09:17;61,04;16,83
2020-10-12 09:32;61,04;16,83
2020-10-12 09:47;61,04;16,54
2020-10-12 10:02;61,04;16,83
2020-10-12 10:17;61,04;16,83
2020-10-12 10:32;61,04;16,83
2020-10-12 10:47;60,53;16,83
2020-10-12 11:02;60,53;16,83
2020-10-12 11:17;60,53;16,83
2020-10-12 11:32;60,53;17,13
2020-10-12 11:47;60,53;17,13
2020-10-12 12:02;60,53;17,13
2020-10-12 12:17;60,53;17,13
2020-10-12 12:32;60,53;17,13
2020-10-12 12:47;61,04;17,13
2020-10-12 13:02;61,04;17,13
2020-10-12 13:17;61,04;17,42
2020-10-12 13:32;61,04;17,42
2020-10-12 13:47;60,53;17,13
2020-10-12 14:02;60,53;17,13
2020-10-12 14:17;60,53;17,13
2020-10-12 14:32;60,53;17,13
2020-10-12 14:47;60,53;17,13
2020-10-12 15:02;60,53;17,13
2020-10-12 15:17;60,53;17,13
2020-10-12 15:32;60,53;17,13
2020-10-12 15:47;60,53;17,13
2020-10-12 16:02;61,04;17,13
2020-10-12 16:17;61,04;17,13
2020-10-12 16:32;61,04;17,13
2020-10-12 16:47;61,04;17,13
2020-10-12 17:02;61,04;17,42
2020-10-12 17:17;61,04;17,42
2020-10-12 17:32;60,53;17,13
2020-10-12 17:47;60,53;17,13
2020-10-12 18:02;60,53;17,13
2020-10-12 18:17;60,53;17,13
2020-10-12 18:32;60,53;16,83
2020-10-12 18:47;60,53;16,83
2020-10-12 19:02;60,53;16,83
2020-10-12 19:17;60,53;17,13
2020-10-12 19:32;60,53;17,13
2020-10-12 19:47;60,53;17,13
2020-10-12 20:02;60,53;17,13
2020-10-12 20:17;60,53;17,13
2020-10-12 20:32;60,03;17,13
2020-10-12 20:47;60,03;17,13
2020-10-12 21:02;60,03;17,13
2020-10-12 21:17;60,03;17,13
2020-10-12 21:32;60,03;17,13
2020-10-12 21:47;60,03;17,13
2020-10-12 22:02;60,03;17,13
2020-10-12 22:17;60,03;17,13
2020-10-12 22:32;60,03;17,13
2020-10-12 22:47;60,03;17,13
2020-10-12 23:02;60,03;17,13
2020-10-12 23:17;60,03;17,13
2020-10-12 23:32;60,03;17,13
2020-10-12 23:47;60,03;17,13
2020-10-13 00:02;60,03;17,13
2020-10-13 00:17;60,03;17,13
2020-10-13 00:32;60,03;17,13
2020-10-13 00:47;60,03;17,13
2020-10-13 01:02;60,03;16,83
2020-10-13 01:17;60,03;16,83
2020-10-13 01:32;59,53;16,83
2020-10-13 01:47;59,53;16,83
2020-10-13 02:02;59,53;16,83
2020-10-13 02:17;59,53;16,83
2020-10-13 02:32;59,53;16,83
2020-10-13 02:47;59,53;16,83
2020-10-13 03:02;59,53;16,83
2020-10-13 03:17;59,53;16,83
2020-10-13 03:32;59,53;16,83
2020-10-13 03:47;59,53;17,13
2020-10-13 04:02;59,53;16,83
2020-10-13 04:17;59,53;16,83
2020-10-13 04:32;59,53;16,83
2020-10-13 04:47;59,53;16,83
2020-10-13 05:02;59,53;16,83
2020-10-13 05:17;59,53;16,83
2020-10-13 05:32;59,53;16,83
2020-10-13 05:47;59,53;16,83
2020-10-13 06:02;59,53;16,83
2020-10-13 06:17;59,53;16,83
2020-10-13 06:32;59,53;16,83
2020-10-13 06:47;59,53;16,83
2020-10-13 07:02;59,53;16,83
2020-10-13 07:17;59,53;16,83
2020-10-13 07:32;59,53;16,83
2020-10-13 07:47;59,53;16,83
2020-10-13 08:02;59,53;16,83
2020-10-13 08:17;59,53;16,83
2020-10-13 08:32;59,53;16,83
2020-10-13 08:47;59,53;16,83
2020-10-13 09:02;59,53;16,83
2020-10-13 09:17;59,53;16,83
2020-10-13 09:32;59,53;17,13
2020-10-13 09:47;59,53;16,83
2020-10-13 10:02;59,53;16,83
2020-10-13 10:17;59,53;17,13
2020-10-13 10:32;59,04;16,83
2020-10-13 10:47;58,04;16,83
2020-10-13 11:02;58,54;16,83
2020-10-13 11:17;58,54;16,83
2020-10-13 11:32;58,54;16,54
2020-10-13 11:47;58,54;16,83
2020-10-13 12:02;58,54;16,54
2020-10-13 12:17;58,54;16,54
2020-10-13 12:32;58,54;16,54
2020-10-13 12:47;58,54;16,83
2020-10-13 13:02;58,54;16,83
2020-10-13 13:17;58,54;16,83
2020-10-13 13:32;58,54;16,83
2020-10-13 13:47;58,54;16,83
2020-10-13 14:02;58,54;16,83
2020-10-13 14:17;58,54;16,83
2020-10-13 14:32;58,54;16,83
2020-10-13 14:47;58,54;16,54
2020-10-13 15:02;58,54;16,83
2020-10-13 15:17;58,54;16,83
2020-10-13 15:32;58,54;16,83
2020-10-13 15:47;58,04;17,13
2020-10-13 16:02;58,54;16,83
2020-10-13 16:17;58,54;17,13
2020-10-13 16:32;58,54;17,13
2020-10-13 16:47;58,54;17,13
2020-10-13 17:02;58,54;17,13
2020-10-13 17:17;58,54;17,13
2020-10-13 17:32;58,54;17,13
2020-10-13 17:47;58,54;17,13
2020-10-13 18:02;58,54;16,83
2020-10-13 18:17;58,54;16,83
2020-10-13 18:32;58,04;16,83
2020-10-13 18:47;58,04;16,83
2020-10-13 19:02;58,04;16,54
2020-10-13 19:17;58,04;16,54
2020-10-13 19:32;58,04;16,54
2020-10-13 19:47;58,04;16,83
2020-10-13 20:02;58,04;16,54
2020-10-13 20:17;58,04;16,54
2020-10-13 20:32;58,04;16,54
2020-10-13 20:47;58,04;16,54
2020-10-13 21:02;58,04;16,54
2020-10-13 21:17;58,04;16,54
2020-10-13 21:32;58,04;16,83
2020-10-13 21:47;58,04;16,83
2020-10-13 22:02;58,04;16,83
2020-10-13 22:17;58,04;16,83
2020-10-13 22:32;58,04;16,83
2020-10-13 22:47;58,04;16,83
2020-10-13 23:02;58,04;16,83
2020-10-13 23:17;57,54;16,83
2020-10-13 23:32;57,54;17,13
2020-10-13 23:47;57,54;16,83
2020-10-14 00:02;57,54;16,54
2020-10-14 00:17;57,54;16,54
2020-10-14 00:32;57,54;16,54
2020-10-14 00:47;57,54;16,54
2020-10-14 01:02;57,54;16,24
2020-10-14 01:17;57,54;16,24
2020-10-14 01:32;57,54;16,24
2020-10-14 01:47;57,54;16,24
2020-10-14 02:02;57,05;16,24
2020-10-14 02:17;57,05;16,24
2020-10-14 02:32;57,05;16,24
2020-10-14 02:47;57,05;16,24
2020-10-14 03:02;57,05;16,24
2020-10-14 03:17;57,05;16,24
2020-10-14 03:32;57,05;16,54
2020-10-14 03:47;57,05;16,54
2020-10-14 04:02;57,05;16,83
2020-10-14 04:17;56,55;16,54
2020-10-14 04:32;56,55;16,54
2020-10-14 04:47;56,05;16,54
2020-10-14 05:02;56,05;16,24
2020-10-14 05:17;56,05;16,24
2020-10-14 05:32;56,05;16,24
2020-10-14 05:47;56,05;16,24
2020-10-14 06:02;56,05;16,24
2020-10-14 06:17;56,05;16,24
2020-10-14 06:32;56,05;16,24
2020-10-14 06:47;56,05;16,24
2020-10-14 07:02;56,05;16,24
2020-10-14 07:17;56,05;16,24
2020-10-14 07:32;56,05;15,95
2020-10-14 07:47;56,55;16,24
2020-10-14 08:02;56,55;16,54
2020-10-14 08:17;57,05;16,54
2020-10-14 08:32;57,05;16,24
2020-10-14 08:47;57,05;16,24
2020-10-14 09:02;57,05;16,24
2020-10-14 09:17;57,54;15,95
2020-10-14 09:32;57,54;15,95
2020-10-14 09:47;57,54;16,24
2020-10-14 10:02;57,54;16,24
2020-10-14 10:17;57,54;16,24
2020-10-14 10:32;57,54;16,24
2020-10-14 10:47;57,54;16,24
2020-10-14 11:02;57,54;16,24
2020-10-14 11:17;57,54;16,24
2020-10-14 11:32;57,54;16,24
2020-10-14 11:47;57,54;16,24
2020-10-14 12:02;57,54;16,24
2020-10-14 12:17;57,54;16,24
2020-10-14 12:32;57,54;16,24
2020-10-14 12:47;57,54;16,24
2020-10-14 13:02;57,54;16,24
2020-10-14 13:17;57,54;16,24
2020-10-14 13:32;57,54;16,24
2020-10-14 13:47;57,54;16,24
2020-10-14 14:02;57,54;16,24
2020-10-14 14:17;57,54;16,24
2020-10-14 14:32;57,54;16,54
2020-10-14 14:47;57,54;16,54
2020-10-14 15:02;57,54;16,54
2020-10-14 15:17;57,54;16,54
2020-10-14 15:32;58,04;16,83
2020-10-14 15:47;58,04;16,54
2020-10-14 16:02;58,04;16,83
2020-10-14 16:17;58,04;16,54
2020-10-14 16:32;58,04;16,83
2020-10-14 16:47;58,04;16,83
2020-10-14 17:02;58,04;16,83
2020-10-14 17:17;58,04;16,83
2020-10-14 17:32;58,04;16,83
2020-10-14 17:47;58,04;16,54
2020-10-14 18:02;58,04;16,54
2020-10-14 18:17;58,04;16,54
2020-10-14 18:32;58,04;16,54
2020-10-14 18:47;58,04;16,54
2020-10-14 19:02;58,04;16,83
2020-10-14 19:17;58,04;16,83
2020-10-14 19:32;58,04;16,83
2020-10-14 19:47;58,04;16,54
